fold,epoch,train_loss,val_loss,task1_acc,task1_f1_fixed,task1_thr_opt,task1_f1_opt,task1_f1_sel,task2_acc,task2_f1_weighted,task2_f1_macro,task2_precision_weighted,task2_recall_weighted,task2_pred_count_c0,task2_pred_frac_c0,task2_true_count_c0,task2_true_frac_c0,task2_pred_count_c1,task2_pred_frac_c1,task2_true_count_c1,task2_true_frac_c1,task2_pred_count_c2,task2_pred_frac_c2,task2_true_count_c2,task2_true_frac_c2,task2_recall_c0,task2_recall_c1,task2_recall_c2,task2_n_val,task2_dummy_count,task2_dummy_frac,task2_decode_errors,task2_avg_available_frames,combined_metric,lr,val_used_ema
3,1,3.757937970914339,3.080082654953003,0.5714285714285714,0.7272727272727273,0.05,0.7272727272727273,0.7272727272727273,0.42857142857142855,0.2571428571428571,0.19999999999999998,0.18367346938775508,0.42857142857142855,35.0,1.0,15.0,0.42857142857142855,0.0,0.0,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,1.0,0.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.4922077922077922,5e-05,0.0
3,2,3.204400664881656,2.831969896952311,0.5714285714285714,0.7272727272727273,0.6,0.75,0.7272727272727273,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5117190704032809,0.0001,0.0
3,3,3.105013508545725,2.6693077087402344,0.6857142857142857,0.7843137254901961,0.49999999999999994,0.7843137254901961,0.7843137254901961,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5402395695120153,0.0001,0.0
3,4,2.933769941329956,2.6021613279978433,0.6857142857142857,0.7843137254901961,0.49999999999999994,0.7843137254901961,0.7843137254901961,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5402395695120153,0.0001,0.0
3,5,2.8090812281558386,2.40290367603302,0.6857142857142857,0.7843137254901961,0.5499999999999999,0.8163265306122449,0.7843137254901961,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5402395695120153,0.0001,0.0
3,6,2.6713020174126876,2.2872133255004883,0.7142857142857143,0.782608695652174,0.5499999999999999,0.8,0.782608695652174,0.42857142857142855,0.35886275886275887,0.34398034398034394,0.45,0.42857142857142855,7.0,0.2,15.0,0.42857142857142855,28.0,0.8,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.4,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5707357272574665,0.0001,0.0
3,7,2.7889365647968494,2.2180426915486655,0.7428571428571429,0.8,0.7,0.8205128205128205,0.8,0.45714285714285713,0.38224489795918365,0.3658730158730159,0.42234432234432234,0.45714285714285713,9.0,0.2571428571428571,15.0,0.42857142857142855,26.0,0.7428571428571429,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.4666666666666667,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5911224489795919,0.0001,0.0
3,8,2.599763142435174,2.2003745237986245,0.7428571428571429,0.8085106382978723,0.49999999999999994,0.8085106382978723,0.8085106382978723,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5523380259158535,0.0001,0.0
3,9,2.643817336935746,2.297377109527588,0.6857142857142857,0.7843137254901961,0.6,0.8333333333333334,0.7843137254901961,0.4,0.40116541353383456,0.39868421052631575,0.6863736263736263,0.4,4.0,0.11428571428571428,15.0,0.42857142857142855,26.0,0.7428571428571429,9.0,0.2571428571428571,5.0,0.14285714285714285,11.0,0.3142857142857143,0.26666666666666666,0.7777777777777778,0.2727272727272727,35.0,0.0,0.0,0.0,239.88571428571427,0.5927395695120153,0.0001,0.0
3,10,2.4535689102975944,2.1984853744506836,0.8285714285714286,0.85,0.49999999999999994,0.85,0.85,0.5142857142857142,0.43696303696303695,0.41258741258741255,0.4470779220779221,0.5142857142857142,11.0,0.3142857142857143,15.0,0.42857142857142855,24.0,0.6857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.6,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.6434815184815185,0.0001,0.0
3,11,2.641225639142488,2.1752780278523765,0.7142857142857143,0.8,0.6,0.8181818181818182,0.8,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5480827067669173,0.0001,0.0
3,12,2.5223764934037862,2.3256382942199707,0.6857142857142857,0.7843137254901961,0.75,0.851063829787234,0.7843137254901961,0.37142857142857144,0.2961654135338346,0.2903508771929824,0.503225806451613,0.37142857142857144,4.0,0.11428571428571428,15.0,0.42857142857142855,31.0,0.8857142857142857,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.26666666666666666,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.5402395695120153,0.0001,0.0
3,13,2.496524346502204,2.225812077522278,0.7428571428571429,0.7906976744186046,0.44999999999999996,0.8,0.7906976744186046,0.4857142857142857,0.41042016806722686,0.3898039215686275,0.43542857142857144,0.4857142857142857,10.0,0.2857142857142857,15.0,0.42857142857142855,25.0,0.7142857142857143,9.0,0.2571428571428571,0.0,0.0,11.0,0.3142857142857143,0.5333333333333333,1.0,0.0,35.0,0.0,0.0,0.0,239.88571428571427,0.6005589212429158,0.0001,0.0
