fold,epoch,train_loss,val_loss,task1_acc,task1_f1_fixed,task1_thr_opt,task1_f1_opt,task1_f1_sel,task2_acc,task2_f1_weighted,task2_f1_macro,task2_precision_weighted,task2_recall_weighted,task2_pred_count_c0,task2_pred_frac_c0,task2_true_count_c0,task2_true_frac_c0,task2_pred_count_c1,task2_pred_frac_c1,task2_true_count_c1,task2_true_frac_c1,task2_pred_count_c2,task2_pred_frac_c2,task2_true_count_c2,task2_true_frac_c2,task2_recall_c0,task2_recall_c1,task2_recall_c2,task2_n_val,task2_dummy_count,task2_dummy_frac,task2_decode_errors,task2_avg_available_frames,combined_metric,lr,val_used_ema
0,1,3.570249406914962,3.652336915334066,0.5952380952380952,0.746268656716418,0.05,0.746268656716418,0.746268656716418,0.40476190476190477,0.23325262308313158,0.192090395480226,0.16383219954648526,0.40476190476190477,42.0,1.0,17.0,0.40476190476190477,0.0,0.0,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,1.0,0.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.48976063989977475,5e-05,0.0
0,2,3.4321156426479944,3.383480946222941,0.5952380952380952,0.746268656716418,0.05,0.746268656716418,0.746268656716418,0.2619047619047619,0.10871518418688231,0.13836477987421383,0.06859410430839002,0.2619047619047619,0.0,0.0,17.0,0.40476190476190477,42.0,1.0,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.0,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.42749192045165013,0.0001,0.0
0,3,3.1032252813640393,3.32836119333903,0.5476190476190477,0.6984126984126984,0.05,0.746268656716418,0.6984126984126984,0.2619047619047619,0.10871518418688231,0.13836477987421383,0.06859410430839002,0.2619047619047619,0.0,0.0,17.0,0.40476190476190477,42.0,1.0,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.0,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.40356394129979034,0.0001,0.0
0,4,3.0940387625443306,3.2019757429758706,0.6428571428571429,0.7457627118644068,0.5499999999999999,0.7719298245614035,0.7457627118644068,0.2619047619047619,0.11523809523809524,0.14666666666666667,0.07387057387057387,0.2619047619047619,3.0,0.07142857142857142,17.0,0.40476190476190477,39.0,0.9285714285714286,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.0,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.430500403551251,0.0001,0.0
0,5,2.7815613746643066,3.1197193463643393,0.6904761904761905,0.7719298245614035,0.49999999999999994,0.7719298245614035,0.7719298245614035,0.38095238095238093,0.28994708994708995,0.2962962962962963,0.33771008403361347,0.38095238095238093,8.0,0.19047619047619047,17.0,0.40476190476190477,34.0,0.8095238095238095,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.29411764705882354,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.5309384572542467,0.0001,0.0
0,6,2.6178576946258545,3.4452898502349854,0.5952380952380952,0.6666666666666666,0.44999999999999996,0.7719298245614035,0.6666666666666666,0.4523809523809524,0.36848072562358275,0.3650793650793651,0.3873062421449518,0.4523809523809524,11.0,0.2619047619047619,17.0,0.40476190476190477,31.0,0.7380952380952381,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.47058823529411764,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.5175736961451247,0.0001,0.0
0,7,2.6861681938171387,3.5392277240753174,0.5476190476190477,0.6122448979591837,0.05,0.746268656716418,0.6122448979591837,0.3333333333333333,0.2811902811902812,0.2697242697242697,0.26282051282051283,0.3333333333333333,16.0,0.38095238095238093,17.0,0.40476190476190477,26.0,0.6190476190476191,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.47058823529411764,0.5454545454545454,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.44671758957473245,0.0001,0.0
0,8,2.448640873557643,3.024332125981649,0.7142857142857143,0.7857142857142857,0.44999999999999996,0.7857142857142857,0.7857142857142857,0.4523809523809524,0.36848072562358275,0.3650793650793651,0.3873062421449518,0.4523809523809524,11.0,0.2619047619047619,17.0,0.40476190476190477,31.0,0.7380952380952381,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.47058823529411764,1.0,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.5770975056689343,0.0001,0.0
0,9,2.5690692286742363,3.4259146054585776,0.6190476190476191,0.68,0.44999999999999996,0.7857142857142857,0.68,0.4523809523809524,0.3738095238095238,0.3666666666666667,0.3705317670834912,0.4523809523809524,13.0,0.30952380952380953,17.0,0.40476190476190477,29.0,0.6904761904761905,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.5294117647058824,0.9090909090909091,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.526904761904762,0.0001,0.0
0,10,2.5271188773606954,3.6943525473276773,0.5,0.5531914893617021,0.39999999999999997,0.7857142857142857,0.5531914893617021,0.2857142857142857,0.24489795918367344,0.22857142857142856,0.22354497354497355,0.2857142857142857,18.0,0.42857142857142855,17.0,0.40476190476190477,24.0,0.5714285714285714,11.0,0.2619047619047619,0.0,0.0,14.0,0.3333333333333333,0.47058823529411764,0.36363636363636365,0.0,42.0,0.0,0.0,0.0,234.92857142857142,0.3990447242726878,0.0001,0.0
