fold,epoch,train_loss,val_loss,task1_acc,task1_f1_fixed,task1_thr_opt,task1_f1_opt,task1_f1_sel,task2_acc,task2_f1_weighted,task2_f1_macro,task2_precision_weighted,task2_recall_weighted,task2_pred_count_c0,task2_pred_frac_c0,task2_true_count_c0,task2_true_frac_c0,task2_pred_count_c1,task2_pred_frac_c1,task2_true_count_c1,task2_true_frac_c1,task2_pred_count_c2,task2_pred_frac_c2,task2_true_count_c2,task2_true_frac_c2,task2_recall_c0,task2_recall_c1,task2_recall_c2,task2_n_val,task2_dummy_count,task2_dummy_frac,task2_decode_errors,task2_avg_available_frames,combined_metric,lr,val_used_ema
4,11,2.469277551299647,2.5213594834009805,0.8611111111111112,0.8837209302325582,0.44999999999999996,0.9090909090909091,0.8837209302325582,0.5555555555555556,0.5426587301587301,0.5119047619047619,0.6920227920227919,0.5555555555555556,13.0,0.3611111111111111,15.0,0.4166666666666667,20.0,0.5555555555555556,8.0,0.2222222222222222,3.0,0.08333333333333333,13.0,0.3611111111111111,0.8,0.75,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.7131898301956441,0.0001,0.0
4,12,2.5242007845326473,3.0258442958196006,0.6111111111111112,0.5625,0.35,0.8571428571428571,0.5625,0.4166666666666667,0.35275689223057644,0.30492898913951544,0.6070075757575757,0.4166666666666667,24.0,0.6666666666666666,15.0,0.4166666666666667,11.0,0.3055555555555556,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.8666666666666667,0.125,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.4576284461152882,0.0001,0.0
4,13,2.3498611073744926,2.541156053543091,0.7222222222222222,0.7222222222222222,0.39999999999999997,0.9090909090909091,0.7222222222222222,0.5277777777777778,0.4922184332670266,0.4597328786587098,0.705458089668616,0.5277777777777778,19.0,0.5277777777777778,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.8666666666666667,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.6072203277446244,0.0001,0.0
4,14,2.5098791687112105,2.6877276500066123,0.7222222222222222,0.7222222222222222,0.35,0.8571428571428571,0.7222222222222222,0.4722222222222222,0.3782206119162641,0.35668276972624796,0.3171957671957672,0.4722222222222222,21.0,0.5833333333333334,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,0.0,0.0,13.0,0.3611111111111111,0.8666666666666667,0.5,0.0,36.0,0.0,0.0,0.0,233.77777777777777,0.5502214170692432,0.0001,0.0
4,15,2.2230191795449508,2.690171400705973,0.7222222222222222,0.7222222222222222,0.35,0.851063829787234,0.7222222222222222,0.4722222222222222,0.38359788359788355,0.35873015873015873,0.3263888888888889,0.4722222222222222,20.0,0.5555555555555556,15.0,0.4166666666666667,16.0,0.4444444444444444,8.0,0.2222222222222222,0.0,0.0,13.0,0.3611111111111111,0.8666666666666667,0.5,0.0,36.0,0.0,0.0,0.0,233.77777777777777,0.5529100529100529,0.0001,0.0
4,16,2.5611829067531384,3.0621127088864646,0.6111111111111112,0.5,0.3,0.8076923076923077,0.5,0.4166666666666667,0.28409090909090906,0.22727272727272727,0.21551724137931036,0.4166666666666667,29.0,0.8055555555555556,15.0,0.4166666666666667,7.0,0.19444444444444445,8.0,0.2222222222222222,0.0,0.0,13.0,0.3611111111111111,1.0,0.0,0.0,36.0,0.0,0.0,0.0,233.77777777777777,0.39204545454545453,0.0001,0.0
4,17,2.288621005259062,2.6476384003957114,0.7222222222222222,0.7222222222222222,0.39999999999999997,0.8292682926829268,0.7222222222222222,0.5555555555555556,0.4933564814814815,0.47527777777777774,0.5776143790849673,0.5555555555555556,17.0,0.4722222222222222,15.0,0.4166666666666667,17.0,0.4722222222222222,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.8666666666666667,0.75,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.6077893518518518,5e-05,0.0
4,18,2.553163685296711,2.5476346015930176,0.75,0.7692307692307693,0.39999999999999997,0.8695652173913043,0.7692307692307693,0.5555555555555556,0.536361977741288,0.5076081007115489,0.7849206349206349,0.5555555555555556,14.0,0.3888888888888889,15.0,0.4166666666666667,20.0,0.5555555555555556,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.8,0.75,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.6527963734860287,5e-05,0.0
4,19,2.5560498739543713,2.8095343112945557,0.7222222222222222,0.6875,0.35,0.851063829787234,0.6875,0.5,0.40136876006441224,0.37520128824476656,0.337037037037037,0.5,21.0,0.5833333333333334,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,0.0,0.0,13.0,0.3611111111111111,0.9333333333333333,0.5,0.0,36.0,0.0,0.0,0.0,233.77777777777777,0.5444343800322061,5e-05,0.0
4,20,2.417481403601797,2.564153035481771,0.8055555555555556,0.8292682926829268,0.44999999999999996,0.8571428571428571,0.8292682926829268,0.4444444444444444,0.3901660280970625,0.3639846743295019,0.3778860028860029,0.4444444444444444,14.0,0.3888888888888889,15.0,0.4166666666666667,22.0,0.6111111111111112,8.0,0.2222222222222222,0.0,0.0,13.0,0.3611111111111111,0.7333333333333333,0.625,0.0,36.0,0.0,0.0,0.0,233.77777777777777,0.6097171603899947,5e-05,0.0
4,21,2.2061225740533126,2.657241423924764,0.75,0.7428571428571429,0.35,0.9090909090909091,0.7428571428571429,0.5555555555555556,0.505026455026455,0.4751322751322751,0.7072649572649572,0.5555555555555556,21.0,0.5833333333333334,15.0,0.4166666666666667,13.0,0.3611111111111111,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.9333333333333333,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.623941798941799,5e-05,0.0
4,22,2.3926315746809306,2.5845497449239097,0.75,0.7428571428571429,0.35,0.9090909090909091,0.7428571428571429,0.5277777777777778,0.45646945646945647,0.4280904280904281,0.7023809523809523,0.5277777777777778,21.0,0.5833333333333334,15.0,0.4166666666666667,14.0,0.3888888888888889,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.9333333333333333,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.5996632996632997,5e-05,0.0
4,23,2.4973231616773104,2.6664642492930093,0.7777777777777778,0.7647058823529411,0.35,0.8571428571428571,0.7647058823529411,0.5277777777777778,0.45646945646945647,0.4280904280904281,0.7023809523809523,0.5277777777777778,21.0,0.5833333333333334,15.0,0.4166666666666667,14.0,0.3888888888888889,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.9333333333333333,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.6105876694111988,2.5e-05,0.0
4,24,2.32709012533489,2.6754706700642905,0.75,0.7428571428571429,0.35,0.8888888888888888,0.7428571428571429,0.5,0.4384057971014493,0.41118012422360245,0.6912037037037037,0.5,20.0,0.5555555555555556,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.8666666666666667,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.590631469979296,2.5e-05,0.0
4,25,2.3233333951548527,2.662304997444153,0.7222222222222222,0.7222222222222222,0.35,0.8333333333333334,0.7222222222222222,0.5277777777777778,0.4866281866281867,0.45772005772005775,0.6954365079365079,0.5277777777777778,20.0,0.5555555555555556,15.0,0.4166666666666667,14.0,0.3888888888888889,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.8666666666666667,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.6044252044252044,2.5e-05,0.0
4,26,2.2531871795654297,2.782839854558309,0.6944444444444444,0.6857142857142857,0.35,0.8163265306122449,0.6857142857142857,0.5,0.4384057971014493,0.41118012422360245,0.6912037037037037,0.5,20.0,0.5555555555555556,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.8666666666666667,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.5620600414078675,2.5e-05,0.0
4,27,2.1861910004364815,2.7179030577341714,0.7222222222222222,0.7222222222222222,0.35,0.8181818181818182,0.7222222222222222,0.5,0.4384057971014493,0.41118012422360245,0.6912037037037037,0.5,20.0,0.5555555555555556,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.8666666666666667,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.5803140096618358,2.5e-05,0.0
4,28,2.1677257136294714,2.697752078374227,0.7777777777777778,0.7647058823529411,0.35,0.8,0.7647058823529411,0.5555555555555556,0.505026455026455,0.4751322751322751,0.7072649572649572,0.5555555555555556,21.0,0.5833333333333334,15.0,0.4166666666666667,13.0,0.3611111111111111,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.9333333333333333,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.6348661686896981,2.5e-05,0.0
4,29,2.2789509547384164,2.6456992626190186,0.7777777777777778,0.7647058823529411,0.35,0.8,0.7647058823529411,0.5555555555555556,0.505026455026455,0.4751322751322751,0.7072649572649572,0.5555555555555556,21.0,0.5833333333333334,15.0,0.4166666666666667,13.0,0.3611111111111111,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.9333333333333333,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.6348661686896981,1.25e-05,0.0
4,30,2.2845924151571175,2.612735708554586,0.75,0.7428571428571429,0.35,0.851063829787234,0.7428571428571429,0.5555555555555556,0.505026455026455,0.4751322751322751,0.7072649572649572,0.5555555555555556,21.0,0.5833333333333334,15.0,0.4166666666666667,13.0,0.3611111111111111,8.0,0.2222222222222222,2.0,0.05555555555555555,13.0,0.3611111111111111,0.9333333333333333,0.5,0.15384615384615385,36.0,0.0,0.0,0.0,233.77777777777777,0.623941798941799,1.25e-05,0.0
4,31,2.2438881334505583,2.6380058924357095,0.75,0.7428571428571429,0.35,0.8163265306122449,0.7428571428571429,0.5,0.4384057971014493,0.41118012422360245,0.6912037037037037,0.5,20.0,0.5555555555555556,15.0,0.4166666666666667,15.0,0.4166666666666667,8.0,0.2222222222222222,1.0,0.027777777777777776,13.0,0.3611111111111111,0.8666666666666667,0.5,0.07692307692307693,36.0,0.0,0.0,0.0,233.77777777777777,0.590631469979296,1.25e-05,0.0
